CallNumber,UnitID,IncidentNumber,CallType,CallDate,WatchDate,CallFinalDisposition,AvailableDtTm,Address,City,Zipcode,Battalion,StationArea,Box,OriginalPriority,Priority,FinalPriority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,UnitSequenceInCallDispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Location,RowID,Delay
22130347,M41,2063339,Medical Incident,08/01/2002,08/01/2002,Other,08/01/2002 08:34:26 PM,4TH ST/MARKET ST,SF,94103,B03,01,1322,1,1,2,true,"",1,MEDIC,1,1,6,South of Market,"(37.7857439877905, -122.405831012392)",022130347-M41,4.1666665
22130370,E02,2063358,Structure Fire,08/01/2002,08/01/2002,Other,08/01/2002 09:10:48 PM,SACRAMENTO ST/STOCKTON ST,SF,94108,B01,02,1326,3,3,3,false,"",1,ENGINE,1,1,3,Chinatown,"(37.7931783017695, -122.40772718761)",022130370-E02,1.35
22130380,E03,2063367,Medical Incident,08/01/2002,08/01/2002,Other,08/01/2002 10:16:41 PM,1000 Block of SUTTER ST,SF,94109,B04,03,1557,3,3,3,false,"",1,ENGINE,1,4,3,Nob Hill,"(37.7881263034393, -122.417657214041)",022130380-E03,1.8333334
22130386,E22,2063373,Medical Incident,08/01/2002,08/01/2002,Other,08/01/2002 10:31:44 PM,1300 Block of IRVING ST,SF,94122,B08,22,7366,3,3,3,false,"",1,ENGINE,1,7,5,Inner Sunset,"(37.7638318338265, -122.472232573432)",022130386-E22,4.0
22130398,E14,2063383,Medical Incident,08/01/2002,08/01/2002,Other,08/01/2002 11:13:43 PM,5900 Block of GEARY BLVD,SF,94121,B07,14,7213,3,3,3,false,"",1,ENGINE,2,7,1,Outer Richmond,"(37.7800403908757, -122.483118050539)",022130398-E14,3.9833333
22130406,B03,2063389,Alarms,08/01/2002,08/01/2002,Other,08/01/2002 11:25:58 PM,900 Block of BRANNAN ST,SF,94103,B03,29,2331,3,3,3,false,"",1,CHIEF,2,3,6,South of Market,"(37.7706341477204, -122.406164290986)",022130406-B03,2.7666667
22130413,E05,2063395,Medical Incident,08/01/2002,08/01/2002,Other,08/01/2002 11:55:28 PM,1200 Block of BUCHANAN ST,SF,94115,B02,05,3426,3,3,3,false,"",1,ENGINE,1,2,5,Western Addition,"(37.7816468439098, -122.428929933146)",022130413-E05,3.7666667
22130414,E39,2063397,Medical Incident,08/01/2002,08/01/2002,Other,08/02/2002 12:28:25 AM,100 Block of ENCLINE CT,SF,94127,B09,39,8655,3,3,3,false,"",1,ENGINE,1,9,7,West of Twin Peaks,"(37.741888338992, -122.448432660664)",022130414-E39,3.4166667
22140006,M36,2063403,Medical Incident,08/02/2002,08/01/2002,Other,08/02/2002 01:13:33 AM,7TH ST/NATOMA ST,SF,94103,B03,01,2314,3,3,3,true,"",1,MEDIC,2,2,6,South of Market,"(37.7784162815142, -122.409938240258)",022140006-M36,2.4833333
22140039,E06,2063430,Outside Fire,08/02/2002,08/01/2002,Other,08/02/2002 05:40:36 AM,15TH ST/GUERRERO ST,SF,94103,B02,06,5226,3,3,3,false,"",1,ENGINE,1,2,8,Mission,"(37.7664057681804, -122.42425811346)",022140039-E06,1.95
22140044,E38,2063435,Medical Incident,08/02/2002,08/01/2002,Other,08/02/2002 06:42:32 AM,1600 Block of PINE ST,SF,94109,B04,38,3224,E,E,3,false,"",1,ENGINE,3,4,2,Western Addition,"(37.7892533657939, -122.422947215446)",022140044-E38,3.8166666
22140102,E33,2063467,Medical Incident,08/02/2002,08/02/2002,Other,08/02/2002 09:04:09 AM,4800 Block of MISSION ST,SF,94112,B09,43,6123,3,3,3,true,"",1,ENGINE,1,9,11,Outer Mission,"(37.7206322139604, -122.437984003995)",022140102-E33,1.95
22140254,B03,2063559,Alarms,08/02/2002,08/02/2002,Other,08/02/2002 02:12:12 PM,900 Block of MARKET ST,SF,94103,B03,01,2247,3,3,3,false,"",1,CHIEF,2,3,6,South of Market,"(37.7835699386918, -122.408421116922)",022140254-B03,1.4666667
22140283,M07,2063582,Medical Incident,08/02/2002,08/02/2002,Other,08/02/2002 03:32:42 PM,3400 Block of 25TH ST,SF,94110,B06,11,5535,1,1,2,true,"",1,MEDIC,1,6,9,Mission,"(37.7506771297941, -122.418579871188)",022140283-M07,2.5666666
22140311,E03,2063605,Medical Incident,08/02/2002,08/02/2002,Other,08/02/2002 04:45:08 PM,600 Block of LARKIN ST,SF,94109,B02,03,1643,3,3,3,false,"",1,ENGINE,1,2,6,Tenderloin,"(37.7839983377715, -122.417731075284)",022140311-E03,2.8333333
22140312,M08,2063606,Medical Incident,08/02/2002,08/02/2002,Other,08/02/2002 04:49:43 PM,100 Block of 6TH ST,SF,94103,B03,01,2252,1,1,2,true,"",1,MEDIC,1,3,6,South of Market,"(37.7799892619986, -122.407376463936)",022140312-M08,4.4166665
22140329,E28,2063622,Medical Incident,08/02/2002,08/02/2002,Other,08/02/2002 06:25:41 PM,400 Block of NORTH POINT ST,SF,94133,B01,28,1433,E,E,3,false,"",1,ENGINE,1,1,3,North Beach,"(37.8063948128853, -122.414598058157)",022140329-E28,3.5166667
22140350,E33,2063637,Medical Incident,08/02/2002,08/02/2002,Other,08/02/2002 06:20:19 PM,100 Block of MANGELS AVE,SF,94131,B09,26,8216,3,3,3,true,"",1,ENGINE,3,9,8,West of Twin Peaks,"(37.7330526231177, -122.440327258492)",022140350-E33,2.8666666
22140397,E17,2063675,Medical Incident,08/02/2002,08/02/2002,Other,08/02/2002 09:24:52 PM,PALOU AV/SILVER AV,SF,94124,B10,17,6471,3,3,3,true,"",1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7371561854175, -122.396515237254)",022140397-E17,2.0333333
22140399,E01,2063676,Medical Incident,08/02/2002,08/02/2002,Other,08/02/2002 09:23:02 PM,300 Block of CLEMENTINA ST,SF,94103,B03,01,2215,3,3,3,false,"",1,ENGINE,2,3,6,South of Market,"(37.7820387146172, -122.40232147638)",022140399-E01,1.9333333
22140440,E44,2063711,Structure Fire,08/02/2002,08/02/2002,Other,08/02/2002 11:01:38 PM,SAWYER ST/SUNRISE WY,SF,94134,B09,44,6251,3,3,3,true,"",1,ENGINE,1,9,10,Visitacion Valley,"(37.7096948691249, -122.415955915854)",022140440-E44,2.9833333
22140447,M05,2063717,Medical Incident,08/02/2002,08/02/2002,Other,08/03/2002 12:11:43 AM,GEARY ST/POLK ST,SF,94109,B04,03,3116,3,3,3,true,"",1,MEDIC,2,4,6,Tenderloin,"(37.7858929010786, -122.419738734781)",022140447-M05,1.2
22140460,M13,2063730,Medical Incident,08/02/2002,08/02/2002,Other,08/03/2002 12:27:55 AM,1300 Block of PINE ST,SF,94109,B04,41,1562,2,2,2,true,"",1,MEDIC,1,4,3,Nob Hill,"(37.7899917286128, -122.418035034103)",022140460-M13,4.383333
22150017,T01,2063748,Structure Fire,08/03/2002,08/02/2002,Other,08/03/2002 01:25:38 AM,1ST ST/HOWARD ST,SF,94105,B03,35,2141,3,3,3,false,"",1,TRUCK,1,3,6,Financial District/South Beach,"(37.7885359297329, -122.396034766801)",022150017-T01,2.75
22150024,M12,2063754,Medical Incident,08/03/2002,08/02/2002,Other,08/03/2002 02:36:38 AM,FELL ST/MARKET ST,SF,94103,B02,36,2338,1,1,2,true,"",1,MEDIC,1,2,6,Tenderloin,"(37.7765408927183, -122.417501464907)",022150024-M12,3.7333333
22150025,E06,2063755,Medical Incident,08/03/2002,08/02/2002,Other,08/03/2002 02:23:31 AM,16TH ST/VALENCIA ST,SF,94103,B02,06,5226,3,3,3,false,"",1,ENGINE,1,2,8,Mission,"(37.7649173790256, -122.421886447232)",022150025-E06,1.9833333
22150067,E07,2063795,Medical Incident,08/03/2002,08/02/2002,Other,08/03/2002 08:02:16 AM,16TH ST/SOUTH VAN NESS AV,SF,94110,B02,07,5225,3,3,3,true,"",1,ENGINE,1,2,9,Mission,"(37.7651831353816, -122.417486597301)",022150067-E07,6.9666667
22150219,B08,2063912,Alarms,08/03/2002,08/03/2002,Other,08/03/2002 04:58:36 PM,3200 Block of 20TH AVE,SF,94132,B08,19,8861,3,3,3,false,"",1,CHIEF,3,8,7,Lakeshore,"(37.7285444749244, -122.475646829327)",022150219-B08,1.8
22150241,E16,2063930,Medical Incident,08/03/2002,08/03/2002,Other,08/03/2002 06:14:14 PM,1500 Block of LOMBARD ST,SF,94123,B04,16,3244,3,3,3,false,"",1,ENGINE,1,4,2,Marina,"(37.8011075274315, -122.427025917742)",022150241-E16,4.883333
22150247,B04,2063935,Alarms,08/03/2002,08/03/2002,Other,08/03/2002 06:46:06 PM,1200 Block of LAGUNA ST,SF,94109,B02,05,3366,3,3,3,false,"",1,CHIEF,3,2,5,Western Addition,"(37.7827632279224, -122.427469164142)",022150247-B04,1.9
22150250,M36,2063938,Medical Incident,08/03/2002,08/03/2002,Other,08/03/2002 07:38:44 PM,0 Block of FELL ST,SF,94102,B02,36,3111,3,3,3,true,"",1,MEDIC,1,2,6,Tenderloin,"(37.7764405100838, -122.418481123408)",022150250-M36,2.8666666
22150305,E31,2063983,Medical Incident,08/03/2002,08/03/2002,Other,08/03/2002 09:16:37 PM,700 Block of ARGUELLO BLVD,SF,94118,B07,31,7111,3,3,3,false,"",1,ENGINE,1,7,1,Inner Richmond,"(37.7759012398922, -122.458552852547)",022150305-E31,3.4
22150305,M12,2063983,Medical Incident,08/03/2002,08/03/2002,Other,08/03/2002 09:54:24 PM,700 Block of ARGUELLO BLVD,SF,94118,B07,31,7111,3,3,3,true,"",1,MEDIC,2,7,1,Inner Richmond,"(37.7759012398922, -122.458552852547)",022150305-M12,3.2666667
22150318,B04,2063991,Structure Fire,08/03/2002,08/03/2002,Other,08/03/2002 09:53:38 PM,500 Block of TAYLOR ST,SF,94102,B01,03,1451,3,3,3,false,"",1,CHIEF,9,1,3,Tenderloin,"(37.7874020700273, -122.411538882795)",022150318-B04,2.6166666
22150334,E19,2064004,Outside Fire,08/03/2002,08/03/2002,Other,08/03/2002 10:44:23 PM,SLOAT BL/SUNSET BL,SF,94116,B08,19,7552,3,3,3,true,"",1,ENGINE,1,8,4,Sunset/Parkside,"(37.7340387636879, -122.493888394515)",022150334-E19,2.4
22160038,E09,2064053,Medical Incident,08/04/2002,08/03/2002,Other,08/04/2002 03:10:49 AM,500 Block of BARNEVELD AVE,SF,94124,B10,09,6427,3,3,3,true,"",1,ENGINE,1,10,10,Bayview Hunters Point,"(37.74044593571, -122.404296869791)",022160038-E09,2.9833333
22160044,M05,2064057,Medical Incident,08/04/2002,08/03/2002,Other,08/04/2002 03:16:23 AM,POLK ST/SUTTER ST,SF,94109,B04,03,3121,1,1,2,true,"",1,MEDIC,1,4,3,Nob Hill,"(37.7877566525283, -122.420116076828)",022160044-M05,4.133333
22160045,T14,2064058,Structure Fire,08/04/2002,08/03/2002,Other,08/04/2002 03:26:42 AM,47TH AV/CABRILLO ST,SF,94121,B07,34,7277,3,3,3,false,"",1,TRUCK,2,7,1,Outer Richmond,"(37.7733580672097, -122.507888188586)",022160045-T14,2.2166667
22160048,M07,2064061,Medical Incident,08/04/2002,08/03/2002,Other,08/04/2002 04:45:57 AM,24TH ST/MISSION ST,SF,94110,B06,11,5525,3,3,3,true,"",1,MEDIC,6,6,9,Mission,"(37.7522394549791, -122.418445272851)",022160048-M07,1.9666667
22160058,E01,2064069,Medical Incident,08/04/2002,08/03/2002,Other,08/04/2002 05:23:39 AM,700 Block of MISSION ST,SF,94103,B03,01,2178,3,3,3,false,"",1,ENGINE,2,3,6,Financial District/South Beach,"(37.785734819878, -122.402822924972)",022160058-E01,6.116667
22160061,E36,2064071,Medical Incident,08/04/2002,08/03/2002,Other,08/04/2002 05:30:07 AM,0 Block of FELL ST,SF,94102,B02,36,3111,3,3,3,false,"",1,ENGINE,2,2,6,Tenderloin,"(37.7764405100838, -122.418481123408)",022160061-E36,5.05
22160062,M41,2064072,Medical Incident,08/04/2002,08/03/2002,Other,08/04/2002 06:08:08 AM,HYDE ST/SACRAMENTO ST,SF,94109,B01,41,1563,1,1,2,true,"",1,MEDIC,1,1,3,Nob Hill,"(37.7919228626875, -122.417582223772)",022160062-M41,4.383333
22160067,E16,2064077,Medical Incident,08/04/2002,08/03/2002,Other,08/04/2002 06:26:52 AM,3000 Block of OCTAVIA ST,SF,94123,B04,16,3336,E,E,3,false,"",1,ENGINE,1,4,2,Marina,"(37.8002420038498, -122.429312201047)",022160067-E16,3.55
22160079,M36,2064087,Medical Incident,08/04/2002,08/03/2002,Other,08/04/2002 08:15:49 AM,3500 Block of 24TH ST,SF,94110,B06,11,5524,3,3,3,true,"",1,MEDIC,2,6,8,Mission,"(37.7519544422303, -122.422231903355)",022160079-M36,4.05
22160083,E03,2064091,Gas Leak (Natural and LP Gases),08/04/2002,08/03/2002,Other,08/04/2002 07:55:03 AM,400 Block of ELLIS ST,SF,94102,B03,03,1461,3,3,3,false,"",1,ENGINE,1,2,6,Tenderloin,"(37.7848073886774, -122.413615438263)",022160083-E03,4.0833335
22160118,M05,2064106,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 10:27:45 AM,3300 Block of 22ND ST,SF,94110,B06,11,5471,E,E,3,true,"",1,MEDIC,1,6,8,Mission,"(37.7552738020119, -122.422313025926)",022160118-M05,4.45
22160130,E03,2064112,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 10:13:34 AM,300 Block of ELLIS ST,SF,94102,B03,03,1461,3,3,3,false,"",1,ENGINE,1,3,6,Tenderloin,"(37.7849161843633, -122.411950042222)",022160130-E03,3.45
22160169,E01,2064143,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 12:24:27 PM,800 Block of MARKET ST,SF,94103,B03,01,2212,3,3,3,false,"",1,ENGINE,1,3,6,South of Market,"(37.7850811742657, -122.406497767804)",022160169-E01,2.1
22160172,E03,2064146,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 12:29:19 PM,900 Block of GEARY ST,SF,94109,B04,03,3116,3,3,3,false,"",1,ENGINE,1,4,6,Tenderloin,"(37.7859427265455, -122.418902557609)",022160172-E03,0.93333334
22160176,T03,2064149,Structure Fire,08/04/2002,08/04/2002,Other,08/04/2002 12:35:52 PM,HYDE ST/SACRAMENTO ST,SF,94109,B01,41,1563,3,3,3,false,"",1,TRUCK,2,1,3,Nob Hill,"(37.7919228626875, -122.417582223772)",022160176-T03,2.4333334
22160218,E01,2064178,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 03:10:15 PM,200 Block of MASON ST,SF,94102,B03,01,1366,3,3,3,false,"",1,ENGINE,2,3,6,Tenderloin,"(37.7857514735072, -122.409521960374)",022160218-E01,2.6166666
22160224,E09,2064183,Outside Fire,08/04/2002,08/04/2002,Other,08/04/2002 04:35:48 PM,1000 Block of CONNECTICUT ST,SF,94107,B10,37,2615,3,3,3,true,"",1,ENGINE,2,10,10,Potrero Hill,"(37.7536098398255, -122.397099082289)",022160224-E09,2.1666667
22160233,M08,2064192,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 03:52:34 PM,COLUMBIA SQUARE ST/FOLSOM ST,SF,94103,B03,01,2253,3,3,3,true,"",1,MEDIC,2,3,6,South of Market,"(37.7778565371375, -122.406436335794)",022160233-M08,3.0
22160241,K996,2064199,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 05:39:25 PM,BUSH ST/TAYLOR ST,SF,94108,B01,41,1446,3,3,3,false,"",1,PRIVATE,2,1,3,Nob Hill,"(37.7897399070402, -122.412075869047)",022160241-K996,3.0833333
22160269,M08,2064220,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 06:37:48 PM,3RD ST/VARNEY PL,SF,94107,B03,08,2173,1,1,2,true,"",1,MEDIC,1,3,6,Financial District/South Beach,"(37.7803543949356, -122.394631464482)",022160269-M08,3.3666666
22160272,93,2064223,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 06:38:14 PM,900 Block of MARKET ST,SF,94102,B03,01,1364,1,1,2,true,"",1,MEDIC,1,3,6,Tenderloin,"(37.7837069301545, -122.408595110869)",022160272-93,2.05
22160282,E26,2064233,Structure Fire,08/04/2002,08/04/2002,Other,08/04/2002 07:25:04 PM,600 Block of DOUGLASS ST,SF,94114,B06,24,5516,3,3,3,false,"",1,ENGINE,3,6,8,Noe Valley,"(37.7530353952082, -122.438596853681)",022160282-E26,2.1833334
22160288,E35,2064238,Structure Fire,08/04/2002,08/04/2002,Other,08/04/2002 07:01:08 PM,FREMONT ST/MISSION ST,SF,94105,B03,35,2126,3,3,3,false,"",1,ENGINE,1,3,6,Financial District/South Beach,"(37.790461066593, -122.396689696588)",022160288-E35,1.4333333
22160295,M18,2064245,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 08:04:35 PM,2400 Block of IRVING ST,SF,94122,B08,22,7511,3,3,3,true,"",1,MEDIC,2,8,4,Sunset/Parkside,"(37.7632001492367, -122.484086270841)",022160295-M18,1.5666667
22160308,E15,2064256,Structure Fire,08/04/2002,08/04/2002,Other,08/04/2002 08:44:49 PM,300 Block of CHESTER AVE,SF,94132,B09,33,8366,3,3,3,false,"",1,ENGINE,7,9,7,Oceanview/Merced/Ingleside,"(37.7092876411084, -122.470335983228)",022160308-E15,3.05
22160316,M15,2064263,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 10:14:47 PM,0 Block of ELSIE ST,SF,94110,B06,11,5657,3,3,3,false,"",1,MEDIC,2,6,9,Bernal Heights,"(37.7442629073225, -122.416823956829)",022160316-M15,4.516667
22160323,M36,2064268,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 09:07:24 PM,1200 Block of SOUTH VAN NESS AVE,SF,94110,B06,07,5511,1,1,2,true,"",1,MEDIC,1,6,9,Mission,"(37.7531743146878, -122.416270507567)",022160323-M36,4.116667
22160348,T09,2064288,Structure Fire,08/04/2002,08/04/2002,Other,08/04/2002 09:54:31 PM,25TH ST/DAKOTA ST,SF,94107,B10,37,2614,3,3,3,false,"",1,TRUCK,6,10,10,Bayview Hunters Point,"(37.7524268010539, -122.394586978991)",022160348-T09,2.0
22160357,E38,2064294,Medical Incident,08/04/2002,08/04/2002,Other,08/04/2002 10:10:42 PM,1900 Block of SUTTER ST,SF,94115,B04,38,3542,3,3,3,false,"",1,ENGINE,1,4,5,Japantown,"(37.7862086748826, -122.431863773945)",022160357-E38,3.7333333
22160387,E17,2064316,Medical Incident,08/04/2002,08/04/2002,Other,08/05/2002 12:08:15 AM,100 Block of WEST POINT RD,SF,94124,B10,25,6556,3,3,3,true,"",1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7353538209895, -122.380382266471)",022160387-E17,6.3
22170003,E08,2064319,Other,08/05/2002,08/04/2002,Other,08/05/2002 12:22:20 AM,5TH ST/BRYANT ST,SF,94107,B03,08,2242,3,3,3,false,"",1,ENGINE,1,3,6,South of Market,"(37.7777990101501, -122.40029776053)",022170003-E08,2.3833334
22170011,E05,2064326,Structure Fire,08/05/2002,08/04/2002,Other,08/05/2002 03:40:43 AM,300 Block of 4TH AVE,SF,94118,B07,31,7116,3,3,3,false,"",3,ENGINE,18,7,1,Inner Richmond,"(37.7820778169902, -122.462139928652)",022170011-E05,8.166667
22170019,B02,2064333,Structure Fire,08/05/2002,08/04/2002,Other,08/05/2002 02:51:09 AM,600 Block of HYDE ST,SF,94109,B04,03,1556,3,3,3,false,"",1,CHIEF,4,4,6,Tenderloin,"(37.7867864398535, -122.416475580111)",022170019-B02,3.3166666
22170019,M03,2064333,Structure Fire,08/05/2002,08/04/2002,Other,08/05/2002 02:51:09 AM,600 Block of HYDE ST,SF,94109,B04,03,1556,3,3,3,true,"",1,MEDIC,5,4,6,Tenderloin,"(37.7867864398535, -122.416475580111)",022170019-M03,5.116667
22170032,E17,2064345,Structure Fire,08/05/2002,08/04/2002,Other,08/05/2002 07:01:58 AM,1600 Block of KIRKWOOD AVE,SF,94124,B10,25,6467,3,3,3,true,"",1,ENGINE,6,10,10,Bayview Hunters Point,"(37.7386523750626, -122.390934976028)",022170032-E17,2.2166667
22170042,E13,2064354,Citizen Assist / Service Call,08/05/2002,08/04/2002,Other,08/05/2002 06:00:40 AM,GREENWICH ST/STOCKTON ST,SF,94133,B01,28,1335,3,3,3,false,"",1,ENGINE,1,1,3,North Beach,"(37.8023024763212, -122.409561309563)",022170042-E13,4.233333
22170062,E19,2064368,Structure Fire,08/05/2002,08/04/2002,Other,08/05/2002 07:45:31 AM,BROAD ST/CAPITOL AV,SF,94112,B09,33,8374,3,3,3,true,"",1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.7131720494385, -122.459024434517)",022170062-E19,2.1333334
22170066,M01,2064371,Medical Incident,08/05/2002,08/04/2002,Other,08/05/2002 08:40:34 AM,MARKET ST/NEW MONTGOMERY ST,SF,94105,B01,13,1236,3,3,3,true,"",1,MEDIC,1,3,6,Financial District/South Beach,"(37.7887211505214, -122.402065731707)",022170066-M01,1.9833333
22170074,B10,2064373,Alarms,08/05/2002,08/05/2002,Other,08/05/2002 08:07:15 AM,200 Block of PAUL AVE,SF,94124,B10,44,6323,3,3,3,false,"",1,CHIEF,3,10,10,Bayview Hunters Point,"(37.7230078336429, -122.397988272381)",022170074-B10,1.95
22170156,E38,2064424,Medical Incident,08/05/2002,08/05/2002,Other,08/05/2002 11:27:26 AM,0 Block of DANIEL BURNHAM CT,SF,94109,B04,03,3161,3,3,3,false,"",1,ENGINE,1,4,2,Western Addition,"(37.7869107185707, -122.422525749968)",022170156-E38,3.2666667
22170165,B03,2064431,Alarms,08/05/2002,08/05/2002,Other,08/05/2002 11:56:18 AM,100 Block of MISSION ST,SF,94105,B03,35,2116,3,3,3,false,"",1,CHIEF,2,3,6,Financial District/South Beach,"(37.7921507122354, -122.394451120982)",022170165-B03,1.9166666
22170165,T01,2064431,Alarms,08/05/2002,08/05/2002,Other,08/05/2002 11:52:28 AM,100 Block of MISSION ST,SF,94105,B03,35,2116,3,3,3,false,"",1,TRUCK,1,3,6,Financial District/South Beach,"(37.7921507122354, -122.394451120982)",022170165-T01,2.8333333
22170174,B04,2064436,Alarms,08/05/2002,08/05/2002,Other,08/05/2002 12:06:49 PM,1400 Block of WEBSTER ST,SF,94115,B04,05,3514,3,3,3,false,"",1,CHIEF,3,4,5,Western Addition,"(37.7840176843094, -122.431238065286)",022170174-B04,2.7
22170218,T01,2064455,Structure Fire,08/05/2002,08/05/2002,Other,08/05/2002 02:11:14 PM,3RD ST/HARRISON ST,SF,94107,B03,08,2175,3,3,3,false,"",1,TRUCK,2,3,6,South of Market,"(37.7825535920508, -122.397385539895)",022170218-T01,1.6666666
22170227,T13,2064460,Structure Fire,08/05/2002,08/05/2002,Other,08/05/2002 02:36:49 PM,LAGUNA ST/POST ST,SF,94109,B04,38,3364,3,3,3,false,"",1,TRUCK,2,4,5,Japantown,"(37.7857844875918, -122.428148186864)",022170227-T13,1.1333333
22170262,E40,2064484,Gas Leak (Natural and LP Gases),08/05/2002,08/05/2002,Other,08/05/2002 03:57:52 PM,1100 Block of VICENTE ST,SF,94116,B08,40,7435,3,3,3,true,"",1,ENGINE,1,8,4,Sunset/Parkside,"(37.7391045945958, -122.479177512561)",022170262-E40,4.25
22170317,E05,2064530,Structure Fire,08/05/2002,08/05/2002,Other,08/05/2002 07:15:59 PM,2500 Block of CALIFORNIA ST,SF,94115,B04,38,3616,3,3,3,false,"",1,ENGINE,6,4,2,Pacific Heights,"(37.7886466380145, -122.436318334702)",022170317-E05,2.6166666
22170337,E44,2064542,Vehicle Fire,08/05/2002,08/05/2002,Other,08/05/2002 08:05:38 PM,100 Block of BAY SHORE BLVD,SF,94124,B10,44,6271,3,3,3,true,"",1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7474811373265, -122.403507284924)",022170337-E44,3.2333333
22170338,E33,2064543,Structure Fire,08/05/2002,08/05/2002,Other,08/05/2002 07:59:12 PM,FARALLONES ST/SAN JOSE AV,SF,94112,B09,33,8324,3,3,3,true,"",1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.7141037637842, -122.452174082905)",022170338-E33,1.7666667
22170342,T08,2064546,Other,08/05/2002,08/05/2002,Other,08/05/2002 08:34:47 PM,700 Block of BRYANT ST,SF,94107,B03,08,2255,3,3,3,false,"",1,TRUCK,2,3,6,South of Market,"(37.7766563165205, -122.401645429699)",022170342-T08,8.183333
22170343,M07,2064547,Medical Incident,08/05/2002,08/05/2002,Other,08/05/2002 08:26:56 PM,1200 Block of SOUTH VAN NESS AVE,SF,94110,B06,07,5511,1,1,2,true,"",1,MEDIC,1,6,9,Mission,"(37.7531743146878, -122.416270507567)",022170343-M07,6.45
22170353,M05,2064556,Medical Incident,08/05/2002,08/05/2002,Other,08/05/2002 09:16:06 PM,1200 Block of TURK ST,SF,94115,B02,05,3426,1,1,2,true,"",1,MEDIC,1,2,5,Western Addition,"(37.7808662105665, -122.428803238005)",022170353-M05,2.8166666
22170375,M07,2064571,Medical Incident,08/05/2002,08/05/2002,Other,08/05/2002 11:12:22 PM,16TH ST/MISSION ST,SF,94103,B02,07,5236,3,3,3,true,"",1,MEDIC,2,2,9,Mission,"(37.7650513381945, -122.419668973861)",022170375-M07,2.65
22170383,E01,2064578,Outside Fire,08/05/2002,08/05/2002,Other,08/05/2002 11:26:40 PM,800 Block of MARKET ST,SF,94103,B03,01,2212,3,3,3,false,"",1,ENGINE,1,3,6,South of Market,"(37.7850811742657, -122.406497767804)",022170383-E01,1.9833333
22180055,B04,2064622,Other,08/06/2002,08/05/2002,Other,08/06/2002 07:11:49 AM,FERN ST/POLK ST,SF,94109,B04,03,1636,3,3,3,false,"",1,CHIEF,2,4,3,Nob Hill,"(37.7882226988277, -122.420210435144)",022180055-B04,5.55
22180181,E08,2064686,Medical Incident,08/06/2002,08/06/2002,Other,08/06/2002 12:14:19 PM,600 Block of 4TH ST,SF,94107,B03,08,2224,3,3,3,false,"",1,ENGINE,3,3,6,South of Market,"(37.7774325904694, -122.395313627282)",022180181-E08,1.95
22180181,RS1,2064686,Medical Incident,08/06/2002,08/06/2002,Other,08/06/2002 12:02:56 PM,600 Block of 4TH ST,SF,94107,B03,08,2224,3,3,3,false,"",1,RESCUE SQUAD,6,3,6,South of Market,"(37.7774325904694, -122.395313627282)",022180181-RS1,1.4
22180194,M10,2064695,Medical Incident,08/06/2002,08/06/2002,Other,08/06/2002 01:26:40 PM,CALIFORNIA ST/LAGUNA ST,SF,94109,B04,38,3362,3,3,3,true,"",1,MEDIC,3,4,5,Pacific Heights,"(37.7895337395648, -122.428905310397)",022180194-M10,11.716666
